REF_DATE,GEO,Trade flow detail,Product,SCALAR_FACTOR,VALUE,STATUS
2016,Quebec,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2016,Quebec,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.5,
2016,Quebec,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,272.3,
2016,Quebec,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,121.9,
2016,Quebec,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2016,Quebec,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,10.1,
2016,Quebec,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,67.1,
2016,Quebec,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,15.4,
2016,Quebec,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,221.4,
2016,Quebec,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,387.8,
2016,Quebec,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,22.4,
2016,Quebec,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,65.3,
2016,Ontario,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,976.9,
2016,Ontario,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,210.9,
2016,Ontario,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,8.7,
2016,Ontario,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.4,
2016,Ontario,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,24.3,
2016,Ontario,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,80.9,
2016,Ontario,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.9,
2016,Ontario,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.4,
2016,Ontario,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,26.5,
2016,Ontario,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,14.2,
2016,Ontario,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2016,Ontario,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,83.0,
2016,Ontario,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,669.9,
2016,Ontario,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,47.0,
2016,Ontario,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,226.1,
2016,Manitoba,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,99.6,
2016,Manitoba,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,41.0,
2016,Manitoba,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2016,Manitoba,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.3,
2016,Manitoba,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2016,Manitoba,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2016,Manitoba,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,14.4,
2016,Manitoba,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.9,
2016,Manitoba,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2016,Manitoba,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.8,
2016,Manitoba,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2016,Manitoba,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,24.5,
2016,Manitoba,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,91.8,
2016,Manitoba,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.6,
2016,Manitoba,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2016,Saskatchewan,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,29.4,
2016,Saskatchewan,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,12.4,
2016,Saskatchewan,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2016,Saskatchewan,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2016,Saskatchewan,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2016,Saskatchewan,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2016,Saskatchewan,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2016,Saskatchewan,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.8,
2016,Saskatchewan,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2016,Saskatchewan,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.2,
2016,Saskatchewan,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.4,
2016,Saskatchewan,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,25.9,
2016,Saskatchewan,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.2,
2016,Saskatchewan,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2016,Alberta,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,172.3,
2016,Alberta,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.0,
2016,Alberta,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.9,
2016,Alberta,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2016,Alberta,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,162.6,
2016,Alberta,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2016,Alberta,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.9,
2016,British Columbia,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,779.9,
2016,British Columbia,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1469.0,
2016,British Columbia,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2016,British Columbia,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2016,British Columbia,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.7,
2016,British Columbia,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,13.2,
2016,British Columbia,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,35.7,
2016,British Columbia,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,43.6,
2016,British Columbia,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,34.8,
2016,British Columbia,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.8,
2016,British Columbia,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,31.1,
2016,British Columbia,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,416.9,
2016,British Columbia,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2016,British Columbia,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2016,British Columbia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,165.8,
2016,British Columbia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,70.9,
2016,British Columbia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,886.4,
2016,British Columbia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,292.1,
2016,Yukon,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.5,
2016,Yukon,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2016,Yukon,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2016,Yukon,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.4,
2016,Yukon,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2016,Yukon,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.5,
2016,Yukon,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2016,Yukon,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2016,Yukon,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2016,Northwest Territories,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.2,
2016,Northwest Territories,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.0,
2016,Northwest Territories,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2016,Northwest Territories,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2016,Northwest Territories,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2016,Northwest Territories,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.1,
2016,Northwest Territories,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2016,Nunavut,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.9,
2016,Nunavut,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,18.4,
2016,Nunavut,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.4,
2016,Nunavut,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2016,Nunavut,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,7.0,
2016,Nunavut,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.6,
2016,Nunavut,To Nunavut,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.9,
2016,Nunavut,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,14.5,
2016,Nunavut,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.0,
2017,Canada,Total supply and total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,8080.4,
2017,Canada,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2149.9,
2017,Canada,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2149.9,
2017,Canada,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2350.5,
2017,Canada,International re-exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,20.2,
2017,Canada,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1017.8,
2017,Newfoundland and Labrador,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,597.9,
2017,Newfoundland and Labrador,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1247.6,
2017,Newfoundland and Labrador,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,550.3,
2017,Newfoundland and Labrador,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.2,
2017,Newfoundland and Labrador,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,109.3,
2017,Newfoundland and Labrador,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,27.7,
2017,Newfoundland and Labrador,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,140.1,
2017,Newfoundland and Labrador,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,215.1,
